time,movement,milliseconds
08:00:18,0.026326,28818000.0
08:00:18,-0.049311,28818000.0
08:00:18,0.132755,28818000.0
08:00:18,0.051451,28818000.0
08:00:18,0.184291,28818000.0
08:00:18,0.021988,28818000.0
08:00:18,-0.146936,28818000.0
08:00:18,-0.164179,28818000.0
08:00:18,0.198111,28818000.0
08:00:19,0.20684,28819000.0
08:00:19,-0.021542,28819000.0
08:00:19,-0.045982,28819000.0
08:00:19,0.175373,28819000.0
08:00:19,-0.132845,28819000.0
08:00:19,-0.107367,28819000.0
08:00:19,0.077199,28819000.0
08:00:19,-0.047353,28819000.0
08:00:19,-0.000615,28819000.0
08:00:19,-0.019613,28819000.0
08:00:20,0.040509,28820000.0
08:00:20,0.168898,28820000.0
08:00:20,0.01087,28820000.0
08:00:20,0.077273,28820000.0
08:00:20,-0.246021,28820000.0
08:00:20,-0.005846,28820000.0
08:00:20,-0.101188,28820000.0
08:00:20,-0.146258,28820000.0
08:00:20,-0.105378,28820000.0
08:00:20,-0.040095,28820000.0
08:00:21,0.109908,28821000.0
08:00:21,-0.159167,28821000.0
08:00:21,0.003676,28821000.0
08:00:21,-0.0581,28821000.0
08:00:21,-0.039321,28821000.0
08:00:21,0.120331,28821000.0
08:00:21,0.064574,28821000.0
08:00:21,0.160488,28821000.0
08:00:21,-0.018541,28821000.0
08:00:21,-0.083513,28821000.0
08:00:22,-0.026863,28822000.0
08:00:22,0.0291,28822000.0
08:00:22,0.021189,28822000.0
08:00:22,-0.130127,28822000.0
08:00:22,0.010859,28822000.0
08:00:22,0.027387,28822000.0
08:00:22,0.302097,28822000.0
08:00:22,0.225221,28822000.0
08:00:22,-0.102389,28822000.0
08:00:22,-0.034486,28822000.0
08:00:23,-0.175613,28823000.0
08:00:23,-0.070885,28823000.0
08:00:23,0.037873,28823000.0
08:00:23,0.144702,28823000.0
08:00:23,-0.08749,28823000.0
08:00:23,-0.078498,28823000.0
08:00:23,-0.257675,28823000.0
08:00:23,-0.01952,28823000.0
08:00:23,-0.12749,28823000.0
08:00:23,-0.063533,28823000.0
08:00:24,-0.105223,28824000.0
08:00:24,-0.011312,28824000.0
08:00:24,-0.210927,28824000.0
08:00:24,-0.176045,28824000.0
08:00:24,0.25551,28824000.0
08:00:24,-0.154491,28824000.0
08:00:24,-0.131614,28824000.0
08:00:24,0.22043,28824000.0
08:00:24,0.348608,28824000.0
08:00:24,-0.140588,28824000.0
08:00:25,-0.04419,28825000.0
08:00:25,0.040987,28825000.0
08:00:25,0.207444,28825000.0
08:00:25,-0.118423,28825000.0
08:00:25,-0.029433,28825000.0
08:00:25,0.093281,28825000.0
08:00:25,0.052172,28825000.0
08:00:25,-0.045139,28825000.0
08:00:25,-0.016059,28825000.0
08:00:25,-0.164987,28825000.0
08:00:26,-0.028581,28826000.0
08:00:26,-0.031966,28826000.0
08:00:26,0.02786,28826000.0
08:00:26,-0.066639,28826000.0
08:00:26,0.056585,28826000.0
08:00:26,0.121526,28826000.0
08:00:26,0.018652,28826000.0
08:00:26,0.042211,28826000.0
08:00:26,0.006379,28826000.0
08:00:26,1e-05,28826000.0
08:00:27,-0.086587,28827000.0
08:00:27,0.037979,28827000.0
08:00:27,-0.011674,28827000.0
08:00:27,0.25118,28827000.0
08:00:27,0.188803,28827000.0
08:00:27,0.046302,28827000.0
08:00:27,-0.091567,28827000.0
08:00:27,-0.133489,28827000.0
08:00:27,0.142937,28827000.0
08:00:27,0.03153,28827000.0
08:00:28,0.057617,28828000.0
08:00:28,-0.20935,28828000.0
08:00:28,0.111293,28828000.0
08:00:28,0.05453,28828000.0
08:00:28,-0.133252,28828000.0
08:00:28,-0.056583,28828000.0
08:00:28,0.031646,28828000.0
08:00:28,0.006296,28828000.0
08:00:28,-0.035061,28828000.0
08:00:28,-0.012419,28828000.0
08:00:29,-0.030237,28829000.0
08:00:29,0.018308,28829000.0
08:00:29,0.176579,28829000.0
08:00:29,-0.307999,28829000.0
08:00:29,-0.028422,28829000.0
08:00:29,0.021181,28829000.0
08:00:29,0.035519,28829000.0
08:00:29,-0.04463,28829000.0
08:00:29,-0.210807,28829000.0
08:00:29,0.039359,28829000.0
08:00:30,0.207282,28830000.0
08:00:30,-0.184063,28830000.0
08:00:30,0.103659,28830000.0
08:00:30,-0.039423,28830000.0
08:00:30,-0.007359,28830000.0
08:00:30,-0.126348,28830000.0
08:00:30,-0.040135,28830000.0
08:00:30,0.156005,28830000.0
08:00:30,0.069919,28830000.0
08:00:30,0.207877,28830000.0
08:00:31,0.141289,28831000.0
08:00:31,0.05269,28831000.0
08:00:31,0.209272,28831000.0
08:00:31,0.052679,28831000.0
08:00:31,0.099359,28831000.0
08:00:31,-0.035589,28831000.0
08:00:31,0.007985,28831000.0
08:00:31,-0.083691,28831000.0
08:00:31,0.11875,28831000.0
08:00:31,-0.141396,28831000.0
08:00:32,0.093882,28832000.0
08:00:32,-0.022878,28832000.0
08:00:32,0.14055,28832000.0
08:00:32,0.090104,28832000.0
08:00:32,0.218478,28832000.0
08:00:32,0.087693,28832000.0
08:00:32,-0.188645,28832000.0
08:00:32,-0.008034,28832000.0
08:00:32,-0.140641,28832000.0
08:00:32,-0.062194,28832000.0
08:00:33,0.181347,28833000.0
08:00:33,0.076504,28833000.0
08:00:33,-0.083872,28833000.0
08:00:33,-0.121646,28833000.0
08:00:33,0.003934,28833000.0
08:00:33,-0.145987,28833000.0
08:00:33,-0.080537,28833000.0
08:00:33,0.037441,28833000.0
08:00:33,0.138637,28833000.0
08:00:33,0.073051,28833000.0
08:00:34,-0.274955,28834000.0
08:00:34,0.036524,28834000.0
08:00:34,0.008644,28834000.0
08:00:34,0.049667,28834000.0
08:00:34,0.193945,28834000.0
08:00:34,-0.247589,28834000.0
08:00:34,-0.070932,28834000.0
08:00:34,0.070909,28834000.0
08:00:34,-0.189791,28834000.0
08:00:34,0.177114,28834000.0
08:00:35,0.044203,28835000.0
08:00:35,0.10159,28835000.0
08:00:35,-0.068513,28835000.0
08:00:35,0.097652,28835000.0
08:00:35,0.128217,28835000.0
08:00:35,0.027945,28835000.0
08:00:35,0.028128,28835000.0
08:00:35,0.032441,28835000.0
08:00:35,-0.103601,28835000.0
08:00:35,-0.017703,28835000.0
08:00:36,-0.018303,28836000.0
08:00:36,0.046007,28836000.0
08:00:36,0.119979,28836000.0
08:00:36,-0.127024,28836000.0
08:00:36,-0.015001,28836000.0
08:00:36,0.177775,28836000.0
08:00:36,-0.089231,28836000.0
08:00:36,-0.09867,28836000.0
08:00:36,0.024277,28836000.0
08:00:36,0.101326,28836000.0
08:00:37,0.001371,28837000.0
08:00:37,0.159475,28837000.0
08:00:37,0.102815,28837000.0
08:00:37,0.101018,28837000.0
08:00:37,0.066494,28837000.0
08:00:37,0.279318,28837000.0
08:00:37,-0.024619,28837000.0
08:00:37,-0.240423,28837000.0
08:00:37,0.192511,28837000.0
08:00:37,-0.054924,28837000.0
08:00:38,0.012946,28838000.0
08:00:38,0.157146,28838000.0
08:00:38,-0.192271,28838000.0
08:00:38,-0.150198,28838000.0
08:00:38,-0.192153,28838000.0
08:00:38,-0.095296,28838000.0
08:00:38,0.052756,28838000.0
08:00:38,0.062903,28838000.0
08:00:38,0.033153,28838000.0
08:00:38,-0.169532,28838000.0
08:00:39,-0.277212,28839000.0
08:00:39,0.006522,28839000.0
08:00:39,-0.056613,28839000.0
08:00:39,0.055126,28839000.0
08:00:39,0.084234,28839000.0
08:00:39,0.016589,28839000.0
08:00:39,0.091216,28839000.0
08:00:39,0.027505,28839000.0
08:00:39,0.063608,28839000.0
08:00:39,-0.084561,28839000.0
08:00:40,-0.021553,28840000.0
08:00:40,0.023613,28840000.0
08:00:40,0.098463,28840000.0
08:00:40,-0.047249,28840000.0
08:00:40,0.06254,28840000.0
08:00:40,-0.031901,28840000.0
08:00:40,-0.014105,28840000.0
08:00:40,0.099542,28840000.0
08:00:40,-0.239167,28840000.0
08:00:40,-0.155577,28840000.0
08:00:41,-0.177862,28841000.0
08:00:41,-0.280034,28841000.0
08:00:41,-0.081392,28841000.0
08:00:41,0.089932,28841000.0
08:00:41,-0.034186,28841000.0
08:00:41,0.023735,28841000.0
08:00:41,0.130706,28841000.0
08:00:41,0.159322,28841000.0
08:00:41,-0.008297,28841000.0
08:00:41,0.16243,28841000.0
08:00:42,0.011055,28842000.0
08:00:42,-0.100488,28842000.0
08:00:42,-0.071328,28842000.0
08:00:42,-0.177664,28842000.0
08:00:42,-0.106576,28842000.0
08:00:42,-0.042962,28842000.0
08:00:42,0.09643,28842000.0
08:00:42,0.206492,28842000.0
08:00:42,-0.165862,28842000.0
08:00:42,0.047139,28842000.0
08:00:43,-0.124865,28843000.0
08:00:43,0.056964,28843000.0
08:00:43,-0.01573,28843000.0
08:00:43,-0.219709,28843000.0
08:00:43,0.111396,28843000.0
08:00:43,-0.0726,28843000.0
08:00:43,-0.064068,28843000.0
08:00:43,-0.12837,28843000.0
08:00:43,-0.078514,28843000.0
08:00:43,0.051347,28843000.0
08:00:44,-0.022709,28844000.0
08:00:44,0.039439,28844000.0
08:00:44,0.043431,28844000.0
08:00:44,0.158479,28844000.0
08:00:44,-0.041134,28844000.0
08:00:44,-0.177223,28844000.0
08:00:44,0.128067,28844000.0
08:00:44,-0.039779,28844000.0
08:00:44,0.133751,28844000.0
08:00:44,0.046005,28844000.0
08:00:45,-0.015737,28845000.0
08:00:45,0.041853,28845000.0
08:00:45,0.234122,28845000.0
08:00:45,0.249238,28845000.0
08:00:45,0.008326,28845000.0
08:00:45,0.019223,28845000.0
08:00:45,0.129149,28845000.0
08:00:45,-0.101479,28845000.0
08:00:45,0.039968,28845000.0
08:00:45,-0.003104,28845000.0
08:00:46,0.037669,28846000.0
08:00:46,-0.100004,28846000.0
08:00:46,-0.190748,28846000.0
08:00:46,-0.248758,28846000.0
08:00:46,-0.134086,28846000.0
08:00:46,-0.055041,28846000.0
08:00:46,-0.035183,28846000.0
08:00:46,0.232468,28846000.0
08:00:46,0.132719,28846000.0
08:00:46,-0.115451,28846000.0
08:00:47,0.041725,28847000.0
08:00:47,-0.048849,28847000.0
08:00:47,-0.034124,28847000.0
08:00:47,0.022239,28847000.0
08:00:47,0.074301,28847000.0
08:00:47,-0.040711,28847000.0
08:00:47,0.127662,28847000.0
08:00:47,-0.137033,28847000.0
08:00:47,0.000761,28847000.0
08:00:47,0.311721,28847000.0
08:00:48,0.02677,28848000.0
08:00:48,0.171986,28848000.0
08:00:48,0.010982,28848000.0
08:00:48,0.069693,28848000.0
08:00:48,-0.006814,28848000.0
08:00:48,-0.020449,28848000.0
08:00:48,-0.093538,28848000.0
08:00:48,0.051636,28848000.0
08:00:48,-0.102184,28848000.0
08:00:48,0.07987,28848000.0
08:00:49,0.130234,28849000.0
08:00:49,0.043984,28849000.0
08:00:49,-0.03435,28849000.0
08:00:49,0.054476,28849000.0
08:00:49,-0.037041,28849000.0
08:00:49,0.112266,28849000.0
08:00:49,-0.219769,28849000.0
08:00:49,-0.040273,28849000.0
08:00:49,-0.238897,28849000.0
08:00:49,-0.179407,28849000.0
08:00:50,0.163663,28850000.0
08:00:50,0.107422,28850000.0
08:00:50,-0.086338,28850000.0
08:00:50,-0.1803,28850000.0
08:00:50,-0.355743,28850000.0
08:00:50,-0.065219,28850000.0
08:00:50,0.29045,28850000.0
08:00:50,0.052186,28850000.0
08:00:50,-0.067149,28850000.0
08:00:50,0.05581,28850000.0
08:00:51,-0.187315,28851000.0
08:00:51,-0.035679,28851000.0
08:00:51,0.011937,28851000.0
08:00:51,-0.010332,28851000.0
08:00:51,0.094897,28851000.0
08:00:51,0.041357,28851000.0
08:00:51,0.080199,28851000.0
08:00:51,-0.082605,28851000.0
08:00:51,0.107738,28851000.0
08:00:51,0.195472,28851000.0
08:00:52,-0.116418,28852000.0
08:00:52,-0.106523,28852000.0
08:00:52,0.160294,28852000.0
08:00:52,-0.022961,28852000.0
08:00:52,0.168459,28852000.0
08:00:52,-0.053104,28852000.0
08:00:52,0.174605,28852000.0
08:00:52,0.015778,28852000.0
08:00:52,0.030987,28852000.0
08:00:52,0.187766,28852000.0
08:00:53,-0.043412,28853000.0
08:00:53,-0.112935,28853000.0
08:00:53,-0.053828,28853000.0
08:00:53,0.05428,28853000.0
08:00:53,-0.187891,28853000.0
08:00:53,0.076497,28853000.0
08:00:53,-0.064653,28853000.0
08:00:53,0.137738,28853000.0
08:00:53,-0.287311,28853000.0
08:00:53,-0.094388,28853000.0
08:00:54,-0.202376,28854000.0
08:00:54,-0.099148,28854000.0
08:00:54,0.02972,28854000.0
08:00:54,-0.021507,28854000.0
08:00:54,-0.030405,28854000.0
08:00:54,-0.019102,28854000.0
08:00:54,0.024407,28854000.0
08:00:54,-0.121024,28854000.0
08:00:54,0.084822,28854000.0
08:00:54,0.07952,28854000.0
08:00:55,0.046205,28855000.0
08:00:55,0.066784,28855000.0
08:00:55,0.03557,28855000.0
08:00:55,0.244209,28855000.0
08:00:55,-0.010451,28855000.0
08:00:55,-0.03685,28855000.0
08:00:55,-0.090423,28855000.0
08:00:55,-0.123872,28855000.0
08:00:55,-0.149337,28855000.0
08:00:55,-0.106656,28855000.0
08:00:56,-0.008482,28856000.0
08:00:56,0.040115,28856000.0
08:00:56,0.006137,28856000.0
08:00:56,-0.091864,28856000.0
08:00:56,0.108022,28856000.0
08:00:56,0.08873,28856000.0
08:00:56,-0.019158,28856000.0
08:00:56,-0.07835,28856000.0
08:00:56,0.065811,28856000.0
08:00:56,0.022557,28856000.0
08:00:57,-0.173775,28857000.0
08:00:57,-0.008158,28857000.0
08:00:57,0.031444,28857000.0
08:00:57,-0.107963,28857000.0
08:00:57,0.022781,28857000.0
08:00:57,-0.174579,28857000.0
08:00:57,0.160342,28857000.0
08:00:57,0.149754,28857000.0
08:00:57,-0.030302,28857000.0
08:00:57,0.043615,28857000.0
08:00:58,-0.289191,28858000.0
08:00:58,-0.138762,28858000.0
08:00:58,-0.035253,28858000.0
08:00:58,-0.128656,28858000.0
08:00:58,0.085728,28858000.0
08:00:58,0.239676,28858000.0
08:00:58,-0.141194,28858000.0
08:00:58,-0.100496,28858000.0
08:00:58,0.028254,28858000.0
08:00:58,0.193334,28858000.0
08:00:59,-0.146685,28859000.0
08:00:59,0.029884,28859000.0
08:00:59,0.218556,28859000.0
08:00:59,-0.198211,28859000.0
08:00:59,-0.153728,28859000.0
08:00:59,-0.050833,28859000.0
08:00:59,-0.062471,28859000.0
08:00:59,0.097512,28859000.0
08:00:59,0.028999,28859000.0
08:00:59,-0.212995,28859000.0
08:01:00,0.061849,28860000.0
08:01:00,-0.069305,28860000.0
08:01:00,0.152934,28860000.0
08:01:00,-0.075311,28860000.0
08:01:00,-0.076394,28860000.0
08:01:00,0.064936,28860000.0
08:01:00,0.091551,28860000.0
08:01:00,0.053772,28860000.0
08:01:00,-0.202272,28860000.0
08:01:00,0.064564,28860000.0
08:01:01,-0.124117,28861000.0
08:01:01,0.028233,28861000.0
08:01:01,-0.170848,28861000.0
08:01:01,0.053559,28861000.0
08:01:01,-0.096792,28861000.0
08:01:01,-0.153916,28861000.0
08:01:01,0.085658,28861000.0
08:01:01,0.028997,28861000.0
08:01:01,-0.073677,28861000.0
08:01:01,0.174141,28861000.0
08:01:02,-0.052878,28862000.0
08:01:02,0.003853,28862000.0
08:01:02,0.03227,28862000.0
08:01:02,-0.07436,28862000.0
08:01:02,0.056536,28862000.0
08:01:02,-0.064014,28862000.0
08:01:02,-0.049397,28862000.0
08:01:02,0.163517,28862000.0
08:01:02,-0.12487,28862000.0
08:01:02,-0.289534,28862000.0
08:01:03,0.193312,28863000.0
08:01:03,0.305919,28863000.0
08:01:03,-0.048632,28863000.0
08:01:03,-0.232421,28863000.0
08:01:03,-0.037258,28863000.0
08:01:03,-0.034347,28863000.0
08:01:03,-0.022791,28863000.0
08:01:03,-0.133607,28863000.0
08:01:03,0.069547,28863000.0
08:01:03,0.062941,28863000.0
08:01:04,-0.179329,28864000.0
08:01:04,0.083904,28864000.0
08:01:04,0.246322,28864000.0
08:01:04,0.020635,28864000.0
08:01:04,-0.040479,28864000.0
08:01:04,-0.01704,28864000.0
08:01:04,0.073831,28864000.0
08:01:04,-0.207681,28864000.0
08:01:04,0.019727,28864000.0
08:01:04,-0.046856,28864000.0
08:01:05,0.221739,28865000.0
08:01:05,-0.020901,28865000.0
08:01:05,0.200147,28865000.0
08:01:05,-0.132449,28865000.0
08:01:05,0.070471,28865000.0
08:01:05,0.038328,28865000.0
08:01:05,-0.104286,28865000.0
08:01:05,0.021288,28865000.0
08:01:05,0.145502,28865000.0
08:01:05,-0.038855,28865000.0
08:01:06,-0.203036,28866000.0
08:01:06,-0.002108,28866000.0
08:01:06,-0.108291,28866000.0
08:01:06,-0.041081,28866000.0
08:01:06,-0.009791,28866000.0
08:01:06,-0.204678,28866000.0
08:01:06,-0.193879,28866000.0
08:01:06,0.057848,28866000.0
08:01:06,-0.062726,28866000.0
08:01:06,-0.307769,28866000.0
08:01:07,0.094181,28867000.0
08:01:07,0.032684,28867000.0
08:01:07,-0.085665,28867000.0
08:01:07,-0.15802,28867000.0
08:01:07,0.100297,28867000.0
08:01:07,0.041922,28867000.0
08:01:07,0.285912,28867000.0
08:01:07,0.050423,28867000.0
08:01:07,0.046524,28867000.0
08:01:07,-0.020031,28867000.0
08:01:08,0.098013,28868000.0
08:01:08,0.07501,28868000.0
08:01:08,0.150207,28868000.0
08:01:08,-0.062559,28868000.0
08:01:08,-0.052249,28868000.0
08:01:08,-0.057492,28868000.0
08:01:08,0.094896,28868000.0
08:01:08,0.179805,28868000.0
08:01:08,-0.055061,28868000.0
08:01:08,-0.050973,28868000.0
08:01:09,0.037689,28869000.0
08:01:09,-0.029491,28869000.0
08:01:09,0.114246,28869000.0
08:01:09,-0.270213,28869000.0
08:01:09,-0.099205,28869000.0
08:01:09,-0.09389,28869000.0
08:01:09,-0.278443,28869000.0
08:01:09,-0.115637,28869000.0
08:01:09,-0.109819,28869000.0
08:01:09,-0.024133,28869000.0
08:01:10,0.133556,28870000.0
08:01:10,-0.029407,28870000.0
08:01:10,-0.123698,28870000.0
08:01:10,-0.006835,28870000.0
08:01:10,0.125901,28870000.0
08:01:10,-0.117115,28870000.0
08:01:10,-0.109269,28870000.0
08:01:10,0.067026,28870000.0
08:01:10,-0.026584,28870000.0
08:01:10,0.077698,28870000.0
08:01:11,-0.001638,28871000.0
08:01:11,0.0842,28871000.0
08:01:11,-0.124209,28871000.0
08:01:11,-0.00145,28871000.0
08:01:11,-0.025283,28871000.0
08:01:11,-0.145907,28871000.0
08:01:11,-0.187617,28871000.0
08:01:11,0.08229,28871000.0
08:01:11,-0.042114,28871000.0
08:01:11,-0.122674,28871000.0
08:01:12,-0.011541,28872000.0
08:01:12,0.135362,28872000.0
08:01:12,-0.273689,28872000.0
08:01:12,-0.179597,28872000.0
08:01:12,-0.110746,28872000.0
08:01:12,0.175341,28872000.0
08:01:12,0.03391,28872000.0
08:01:12,0.092078,28872000.0
08:01:12,-0.136819,28872000.0
08:01:12,-0.134344,28872000.0
08:01:13,0.053738,28873000.0
08:01:13,0.006993,28873000.0
08:01:13,0.065849,28873000.0
08:01:13,-0.022521,28873000.0
08:01:13,0.033377,28873000.0
08:01:13,0.018974,28873000.0
08:01:13,0.093332,28873000.0
08:01:13,0.096841,28873000.0
08:01:13,-0.194385,28873000.0
08:01:13,-0.269672,28873000.0
08:01:14,0.120209,28874000.0
08:01:14,0.142527,28874000.0
08:01:14,-0.122475,28874000.0
08:01:14,-0.22318,28874000.0
08:01:14,0.011884,28874000.0
08:01:14,0.111701,28874000.0
08:01:14,0.215711,28874000.0
08:01:14,0.061956,28874000.0
08:01:14,-0.044606,28874000.0
08:01:14,-0.107176,28874000.0
08:01:15,0.001374,28875000.0
08:01:15,-0.035912,28875000.0
08:01:15,-0.121808,28875000.0
08:01:15,0.245851,28875000.0
08:01:15,0.21422,28875000.0
08:01:15,0.136326,28875000.0
08:01:15,-0.110502,28875000.0
08:01:15,0.102602,28875000.0
08:01:15,0.076755,28875000.0
08:01:15,0.053105,28875000.0
08:01:16,0.14996,28876000.0
08:01:16,0.076245,28876000.0
08:01:16,0.088802,28876000.0
08:01:16,0.076429,28876000.0
08:01:16,0.040895,28876000.0
08:01:16,-0.214033,28876000.0
08:01:16,0.010035,28876000.0
08:01:16,-0.066743,28876000.0
08:01:16,-0.153581,28876000.0
08:01:16,0.201818,28876000.0
08:01:17,0.207479,28877000.0
08:01:17,0.163106,28877000.0
08:01:17,0.030626,28877000.0
08:01:17,0.162075,28877000.0
08:01:17,0.001446,28877000.0
08:01:17,0.024336,28877000.0
08:01:17,-0.131217,28877000.0
08:01:17,0.047639,28877000.0
08:01:17,0.007246,28877000.0
08:01:17,-0.156318,28877000.0
08:01:18,-0.006144,28878000.0
08:01:18,-0.009568,28878000.0
08:01:18,0.215707,28878000.0
08:01:18,0.107306,28878000.0
08:01:18,0.001373,28878000.0
08:01:18,0.029854,28878000.0
08:01:18,0.005305,28878000.0
08:01:18,-0.02435,28878000.0
08:01:18,-0.129891,28878000.0
08:01:18,-0.018126,28878000.0
08:01:19,-0.089532,28879000.0
08:01:19,-0.150038,28879000.0
08:01:19,0.061347,28879000.0
08:01:19,0.046952,28879000.0
08:01:19,-0.214405,28879000.0
08:01:19,-0.014722,28879000.0
08:01:19,0.119484,28879000.0
08:01:19,0.127107,28879000.0
